QID,model_answer,question,correct_answer,time,category
345,I,"A piano, priced at $1250, plus 4(1/2)% tax, was purchased on the installment plan with a down payment of 10% of the cash value, with 18 months in which to pay the balance. If a service charge of 12% was added to the unpaid balance, what was the monthly installment? What was the total cost of the piano?",H,4.776433796,business
346,D,"While she was on a recent business trip, May C. Carlisle spent the following amounts: hotel, $63; meals, 42.90; laundry, $3.75; tips, $9.50; taxis, $7.85; telephone, $11.30; customer entertainment, $36.60; and supplies, $4.30. If Ms. Carlisle started out with $300 and paid cash while she was away, how much did she have left?",A,0.133870062,business
347,D,"What is the effective yield of a $1,000 bond, maturing in one year, and purchased for $960, if it earns a nominal annual interest rate of 6% ? Give answer to nearest (1 / 10)% .",F,2.263088392,business
348,G,"Norman Stevens lives in a town where 28% of the property tax is passed along to the county government. Mr. Stevens owns a home which was assessed for $17,400. If the town's tax rate is $24.90 per $1,000, how much of his tax was passed along to the county government?",F,1.843848807,business
349,A,A stereo system sells for $200. The cost to the store is $120. Find the dollar markup.,A,0.319587674,business
350,B,"Friedman Brothers accepted a 60-day sight draft on April 10, for $562.50. It was discounted on April 15 at 6%, find the proceeds.",B,2.005750787,business
351,H,"Salesmen for the Yearly Almanac Co. receive a 10% commission on all sales above $2,500, and a salary of$300 per month. What would a salesman's income be if his total sales in one month were $5,070.20?",H,1.271346507,business
352,I,"A factory can produce 699 units of type I automobile suspension struts in an hour (using a new machine) at an average cost of $1.20 per unit. It also can produce type Y struts from the machine (30 per hr.) at a cost of $1.30 per unit. Each 24 hour production day has a budget of $4,005. The factory wants to produce as many type Y struts as possible, but has a quota of 2,700 type I struts per day. (i) How many type Y struts are produced daily? (ii) Is the factory's budget sufficient?",E,2.567329476,business
353,B,"Mr. Louis is presently considering buying a new boat to give rides to tourists. He has two alternatives: Boat A costs $10,000 and consumes $2,000 in fuel per year. Boat B costs $7,000 and consumes $2,500. Both boats have a zero salvage value at the end of 10 years. If Ur. Louis considers a rate of return of 6% acceptable, (a) which boat should he purchase? (b) how much will he charge each tourist if there are 3 tourists to a ride and Mr. Louis plans to have 125 rides each year?",B,2.5134139,business
354,J,What is the difference between assets and liabilities called?,F,0.315347079,business
355,B,BuzzReinhausworked 63 hours last week. He was paid time and a half for 15 hours and double time for 9 hours. His regular rate was $2.60 per hour. Calculate Buzz's total earnings for the week.,B,1.97989352,business
356,I,"J. S.Bacq& Co. runs a ""penny arcade"" with the following fixed costs: Wages and electricity: $500 per week Upkeep and miscellaneous: $100 per week. As a sales incentive, the Arcade distributes a surprise gift to each customer. Each gift costs the Arcade $2.00. The sole charge in the Arcade is $6.00 for admission. Management wants to make $1,000 profit each week. How many people must visit the Arcade weekly to realize this much profit?",J,1.784296657,business
357,C,"At the beginning of the 19X1 fiscal year Company X had $28,000 of accounts receivable. At the end of the fiscal year it had $32,000. of accounts receivable. Sales in 19X1 were $850,000. At the end of the 19X2 fiscal year, accounts receivable were $35,000. Sales in 19X2 were $920,000. Using a 360 day year and given that Company X's desired rate of return is 10%, (a) find the average collection period (in days) for 19X1 and 19X2 (b) find the cost (or saving) in extending (or reducing) the credit period during the two periods.",H,1.98866817,business
358,F,"Ringlet Wholesalers discounted its old line of dining-room sets at a chain discount of 30% and 10%. If the discount offered was $248.40, what was the list price and the net price of each set?",F,3.149909584,business
359,D,"____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.",I,0.396156575,business
360,J,"Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.",J,0.711223615,business
361,J,"The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________.",I,0.11137115,business
362,J,Which of the following is the name for a coupon that is included in a package for later purchase?,G,0.235588048,business
363,I,Services are characterized by five distinct characteristics. These are:,C,0.206578931,business
364,G,What is a normative perspective?,G,0.110766438,business
365,H,What is not an assumption underpinning the rational decision making model?,H,0.562856128,business
366,D,What type of organisational culture is most likely to deliver stability and efficiency?,D,0.231810674,business
368,G,"Lore Ltd. estimates that its dividend growth will be 13% per year for the next five years. It will then settle to a sustainable, constant, and continuing rate of 5%. Let’s say that the current year’s dividend is $14 and the required rate of return (or discount rate) is 12%. What is the current fair value of Lore Ltd. stock?",I,7.513406781,business
369,I,Suppose that there are two firms in the market facing no costs of production and a demand curve given by Q = 150 - P for their identical products. Suppose the two firms choose prices simultaneously as in the Bertrand model. Compute the prices in the nash equilibrium.,C,2.458341884,business
370,E,Estimate the PEG ratio for a firm that has the following characteristics:  Length of high growth = five years  Growth rate in first five years = 25%  Payout ratio in first five years = 20%  Growth rate after five years = 8%  Payout ratio after five years = 50%  Beta = 1.0   Risk-free rate = T-bond rate = 6%  Cost of equity = 6% + 1(5.5%) = 11.5%  Risk premium = 5.5%  What is the estimated PEG ratio for this firm?,H,3.347789894,business
371,None,"Three years ago, Fred invested $10,000 in the shares of ABC Corp. Each year, the company distributed dividends to its shareholders. Each year, Fred received $100 in dividends. Note that since Fred received $100 in dividends each year, his total income is $300. Today, Fred sold his shares for $12,000. What is the holding period return of his investment?",I,1.116191969,business
372,F,Consider two 5 year bonds: one has a 9% coupon and sells for 101.00; the other has a 7% coupon and sells for 93.20. What is the price of a 5-year zero-coupon bond.,B,3.391831026,business
373,J,"Mr. Joseph Miles and Mr. Gary Rose are partners in a manufacturing company. Mr. Miles receives a salary of $600 a month, and the balance of the profits is to be divided equally. During their first year, profits were $6,000. How much did each receive?",D,2.294410075,business
374,C,"What is the net amount obtained from $4,500.00 successively discounted at 20%, 15% and 2(1/2)%?",G,1.854693409,business
375,D,"If the list price of a watch is $300 and the net price is $174, what is the percentage discount offered?",B,1.133257632,business
376,None,"A department store distributes its overhead based on the direct labor cost. If the overhead for one month was $4,200, and the direct labor cost of the department store was $35,000, find (a) what per-cent overhead is of direct labor and (b) the cost of overhead for thehousewaresdepartment, which has a labor cost of $5,340.",G,1.38622124,business
377,A,Mr. Josephson put $200 in a savings account which receives 4% interest compounded semiannually. Find the present valueof his account after 2 years.,E,1.814601657,business
378,I,"The dividend return per annum on an investment was $900. Given this was an annual return of 6 percent, how much was invested?",I,0.889596212,business
379,G,"Edward's Electronics had a March 1 inventory of $42,000, with a planned inventory of $36,000 for March 31. The store plans sales for the month of $22,000, with an additional $2,000 in planned markdowns. The store already has a $6,000 commitment to purchase inventory during the month. What is the store's open-to-buy?",H,4.942133924,business
380,D,"Frank Lee and Steve Barnes are partners. Barnes receives a weekly salary of $300, and 1/3 of the remaining net income. The other 2/3 of the remaining income goes to Lee. If the profits are $28,269, how much does each partner receive?",E,5.570320496,business
381,I,"Matthews and Green are partners in a delicatessen. They have agreed that Matthews should receive 60% of the profits or losses, and that Green should receive 40%. If the profits for a year were $10,200, what was each partner's share?",I,0.98537403,business
382,I,"Florence Lesson is a saleswoman. She uses her own car to call on customers. The company reimburses her 10 \textcent for every mile she drives, and pays for parking and tolls. During the past year Ms. Lesson drove 11,472 miles and her expenses for parking and. tolls amounted to \textsection787.44. Find (a) the cost to the company for Ms. Lesson's automobile expenses, and (b) the average cost to the company per month.",A,1.29014023,business
383,I,Weiser Inc. is offering a discount of $21.90 on dinette tables. The discount rate is 12(1/2) %. What is the list price and the net price of the tables?,A,4.242794316,business
384,A,"The public always holds the fraction C = (1 / 21) of its M (money supply) in cash and d = (20 / 21) of M in demand deposits, D. The bank is required by law to always have available a reserve ratio, r, of 1/5 of its deposits for withdrawal by bank customers. Verify that if D increases a) the change in the money supply, \DeltaM, will' be [1 / {(1 / 21) + [(1/5) × (20 / 21)]}] = (21 / 5)\DeltaD, b) the change in demand deposits will be = 4\DeltaD , and c) the change in cash will be .195 \DeltaD.",A,3.823040963,business
385,F,"TheMotorollaElectronics Company is taking inventory. It discovers that it has 30 widgets on hand. Records reveal the following information: Quantity Cost Per Unit Inventory, Dec. 2 6 $2.30 Purchase, Jan. 15 352 $2.50 Purchase, Feb. 4 101 $2.20 Purchase, Feb. 14 645 $2.00 Find the value of widgets in their inventory using the FIFO method of inventory.",F,2.196062972,business
386,A,"James Owen accepted a draft, dated December 9, drawn by Parker Bros, for $815.50 at 6% payable 4 months after date. Parker Bros, had the draft discounted at the bank on January 9 at 6(1/2)%. A charge of (1/8)% for collecting it when due was also charged. What were the proceeds?",B,2.781718624,business
387,E,"The salesman for the Fabulous Footwear Co., receive a 1.5% commission on all sales. What would a salesman's income be for the month in which he sold $54,600 worth of shoes?",I,1.479950903,business
388,F,A draft for $350 dated October 15 and due in 60 days was discounted on November 12 at 5% with collection fee of (1/5)% . Find the proceeds.,D,2.739320057,business
389,G,"Mrs. Hilton wishes to save $10,000 to purchase a new car 10 years from now. If she can get 5% per year compounded quarterly in her savings account, what must her quarterly deposits be?",G,1.938358512,business
390,A,"Jane Morrow gave a 60-day sight-draft dated May 5 for $255 to Jason Bros. Inc. It was accepted by Jason Bros, on June 1. If it was discounted on July 1 for 5%, what were the proceeds?",J,3.133609358,business
391,D,"Albert Morgan sells C.B. radios. He works on a straight 5% commission basis. His sales this week were $3,500. How much did heearn?",D,0.34381352,business
392,F,A used car worth $1650 was purchased on the installment plan with a $50 down payment and a total of $1840 in monthly payments over a period of two years. What was the rate of interest computed on the entire amount paid by the purchaser?,A,2.600906326,business
393,J,"McguillPhoto estimates the receipts from selling x telescopic lenses will be R(x) = 140x[1 - {x / (10,000)}]. How many lenses must be sold to maximize the receipts?",J,1.288986991,business
394,E,"How much money must be on deposit for 3 months at an annual interest rate of 3% in order to earn $11.25 in interest. Verify your answer, using the formula Interest = Principal × rate per year × time (in years) orI =Prt.",D,1.164879545,business
395,None,"What is the tax on a house with a market value of $18,400, if theassessed value is at 65% and the tax rate is $4.57 per $100.",J,1.252664352,business
396,J,"Mrs. Reynolds purchased $450 worth of carpeting on an easy payment plan that required $70 down, with the balance in 12 monthly payments of $35 each. What was the annual interest rate she paid?",J,2.203077432,business
397,G,George sells vacuum cleaners for $75 each. He receives a 30% commission on each cleaner. Last week he sold 13 machines. What were his total earnings?,J,11.392991259,business
398,None,"Debra Cole wishes to buy a used car worth $720. She can either pay for the car on the installment plan, with 10% down and 12 monthly payments of $65, or borrow the $720 for the same 12 month period at 8% interest. Which method of financing is more economical? By how much?",H,2.345815929,business
399,C,"Mrs. Valdez owns six 9(1/8)% coupon bonds, with a par value of $500 each, on which she receives annual interest. On the date that the annual interest falls due, she clips the coupons from the bonds and presents them at her bank for payment. How much does she receive?",A,1.669814549,business
400,C,The markup on a camera is 20% based on the cost. Find the percent markup based on the selling price.,B,2.165322781,business
401,C,How many days would be included in a loan from September 2 until December 3?,I,1.276479801,business
402,None,"McLevin'sSporting Goods Shop started the month of December with an inventory worth $27,300. During the month, it made additional purchases of skating goods for $3,940 and ski equipment costing $6,340. Some of the ski equipment was damaged, and $210 worth was returned by McLevin'sfor credit. At the end of the month the shop had made sales totaling $26,800 and had a merchandise inventory valued at $22,300. a. Find the cost of goods sold. b. Find the gross profit.",A,1.744305056,business
403,D,The daily cost of producing n Gaped Ghouls at the Star Toys Factory is C(n) = 0.2n^2 + n + 900 where C(n) is in dollars. It has been found that t^2 + 100t Caped Ghouls can be produced in t hours. What is the formula for the rate of change of the total cost with respect to time?,J,1.09975479,business
404,E,Field and Co. purchased 100 dolls at $3.25 each. They sold 25 of them for $6 each. What is the minimum retail price that Field and Co. may charge for the rest of the dolls in order that the average retail markup is 35%?,E,2.678766367,business
405,D,"A city has a tax budget totaling $2,455,335. The tax rate is comprised of 52$ per $100 for construction, 31$ per $100 for general health and welfare and $1.42 per $100 for education. What is the assessed valuation of the taxable property?",J,2.85461951,business
406,A,"The workers of ""K. Industry"" are paid a bonus if they produce more than 180 micro circuits in a 40-hour workweek. The premium paid is 50% of the hours saved. They are paid $2.40 an hour. If worker 'A' completes 150 circuits in a week, and worker 'B' completes 198 circuits, how much more than worker 'A' must worker 'B' be paid?",A,3.110217426,business
407,None,"Wiley's Gum Co. wishes to find their net income (or loss) for the last week. Their revenue from sales was $16,150. Their sales returns and allowances were $150. The cost of goods sold was $9,600. They also had the fol-lowing expenses: Rent $800 Salaries $3,200 Ultilities $160 Miscellaneou $575 Find their gross profit and net income for the week.",E,1.13420599,business
408,I,"Mr. Johnson is a retired 62-year old with an ""average yearly earnings"" of $5400. His wife is also 62. If Mr. Johnson died, what lump-sum payment would Mrs. Johnson receive? What would her monthly benefit be?",E,1.522238893,business
409,A,"Materials (10 pounds $2) $20 Labor (5 hours @ $3) 15 Overhead (5 hours @ $1.20) 6 Standard Cost per Unit $41 Last month 1,000 units were manufactured, and 800 were sold for $53 per unit. The costs actually incurred were: Materials (purchased and used, 10,500 lbs.) $21,525 Labor (5,100 hours) 15,402 Overhead 6,400 1) What is a standard cost? How is it used? 2) Find the 2 materials variances and state whether each is favorable or unfavorable. 3) Find the 2 labor variances and state whether each is favorable or unfavorable. 4) How much is the overhead variance?",E,2.912611271,business
410,D,"A new sofa, valued at $547.50 was purchased on the installment plan with a 20% down payment, and the remainder to be paid off in 36 months. If 20% of the unpaid balance was added on as a service charge, what was the amount of each of the monthly payments?",D,1.502983272,business
411,B,"Mr. Johnson, who already has a $20,000 annual salary, has purchased land for $8,000 and a house on the land for $50,000. He expects to sell the property in ten years. For the first 3 years, Johnson expects rent income from the property to be $7,000 and expenses to be $2,700. For the next 7 years, revenue will be $10,000 and expenses, $3,500. Johnson will deduct a 2% depreciation allowance on the building from his taxable incomes. If Johnson sells this property after 10 years for $61,500, what percent of his $58,000 investment will he have gained or lost from the rental and sales incomes? The current interest rate is 7%. The tax rates applied to rental and sales income, above and beyond the $20,000 salary, are: Income Rate On the first $4,00033.44% = 0.3344 On the second $4,00037.84% = 0.3784 On the third $4,00041.36% = 0.4136 On the fourth $4,00044% = 0.44 On the fifth $4,00046.64% = 0.4664",B,9.519977157,business
412,D,"What is the effective yield of a 6 (3/4)% bond ($1,000 face value), purchased at 88(3/4) ? Give answer to nearest (1 / 10)%.",A,1.97550733,business
413,C,JamesParcerdiscounted a customer's $500 note on April 25. The note was dated March 1. and must be paid within 3 months of the day issued. What is the term of discount?,B,1.664758819,business
414,G,"Mr.Allynreceived a note for $1800 bearing interest at 6% for 90 days, dated March 31 and due June 29. On April 20, his bank discounted the note at 6%. What were the proceeds?",F,2.087506209,business
415,F,"Lucy Johnson earns $26,300 a year and supports her disabled husband and three children. Her husband does some work at home for which he earns $3,200 during the year. The Johnsons have itemized deductions amounting to $3,100 for the year. What is their federal income tax?",A,1.718039926,business
416,I,"MaxFlaumhad a note for $2400. He discounted it 30 days before it was due. The bank paid him $2389, find the discount rate.",F,2.422317929,business
417,H,"MinnieMorellois considering investing $5,000. in 5 year savings bonds at 5(1/2) %. Broker TedTurpidis advising her to purchase mutual funds. Ms.Morellowould have to pay a fee of 5(8/10)% of the amount invested, to acquire the funds. How much interest must the fund pay to match the projected return from savings bonds?",F,2.996449875,business
418,C,"Elaine Morris, assistant to the sales manager of Cox Distributors, prepares a weekly summary of sales representatives' expenses. The following figures are taken from the records for the first week in September: Danvers, $203,75; Halleck, $187.50; Isaac, $185; Meade, $176.85; Munez, $163.90; Wooten, $214. Arrange the expenses in a column; then find the total of all representatives' expenses for the week.",E,0.802963339,business
419,A,A noninterest-bearing note with a face value of $600 and a term of 30 days dated April 5 was discounted April 15 at a rate of 5%. What were the proceeds?,G,1.11725723,business
420,G,"Heavenly Flights charter club charges its members $200 annually. The club's director is considering reducing the annual fee by $2 for all members whenever applicants in excess of 60 members join . For example, if club membership stands at 60 and two new members are added, this will decrease everyone's fee by $4 and the new annual fee would be $196 per member. How many extra members maximize revenue?",E,1.742258454,business
421,J,"A bedroom set with a list price of $1010 was advertised for sale at a $35 reduction. Using the installment plan, the bedroom set can be purchased for a down payment of $337.60 and 18 monthly payments of $43.61. Find the sale price and the finance charge for the furniture.",I,2.652233211,business
422,B,"Miss Florence Parrish earns a semi-monthly salary of $160, plus a commission of 1% of her monthly sales. During January she sold $3,680 worth of goods. What were her total earnings for the month?",G,2.559537816,business
423,C,"The price of a barrel of crude oil stands at $2 per barrel for a whole month. North Sea Wells is trying to decide how many barrels of oil a day it should extract to maximize profits. The cost of extracting x barrels of oil a day is C(x) = [{x^2} / {10,000}] + 500, where C(x) is in dollars. How many barrels of oil a day will maximize profits?",E,2.71963065,business
424,C,"The price of a product p is $50. The cost per unit is C(x) = 1000 + 0.01x^2, where x is the number of units produced and C(x) is in dollars, (a) What is the profit function? (b) At what value of x is profit maximized?",C,1.708501698,business
425,I,What is the date of maturity of a 60-day note dated March 15?,I,0.520464232,business
426,F,A sofa has a markup of 20% based on its selling price. Find the percent markup based on the cost.,I,3.520770527,business
428,J,"Mr. Reynolds, owner of Reynold's Auto Service, had a total income from his auto service last year of $366,000. Included in the $366,000 was $732 worth of checks that proved to be worthless. What was his percent of loss from bad checks?",B,2.315729599,business
429,H,"What is the premium on a $60,000 policy if the rate is $.2065 per $100? How much would the insurance company pay on a loss of $61,000?",A,2.626680503,business
430,A,"You invest $1,000 at 4 percent interest, compounded annually. Determine your balance at the end of 10 years (a) if you make no further deposits or withdrawals; (b) if you deposit $30 at the beginning of each year, including the tenth; (c) if you withdraw $30 at the end of each year, including the tenth.",H,3.020985616,business
431,A,"Mr. Darnell purchased 20 shares of American Telephone andTelegraph common stock at $182.50 per share. Two monthslater, he sold the stock at $168.75 per share. What washis loss per share?Total loss?",C,0.87283223,business
432,B,"PhilLeFrancpurchased (25 / 50) bodily injury insurance and $10,000 property damage insurance.The base premium for thebodily injury insurance was $101, while the base premiumfor the property damage coverage was $48. If Phil hada total factor of 1.37 for bodily injury and a total factor of 1.10forproperty damage, what was his premium for each typeof coverage?",C,2.519086929,business
433,J,"The UK Public Services (Social Value) Act 2013 requires those procuring ______ to consider how they can secure wider _____, _____and _____ benefits.",J,0.371522739,business
434,G,Pick the correct description of the following term: Utilitarianism is…,G,0.231399923,business
435,F," The ____________ delivers to us a wide array of offerings, either directly or indirectly, through business markets, to serve our wants and needs.",I,0.092822593,business
436,B," This is where intermediaries are given exclusive rights to market the good or service within a defined 'territory', thus using a very limited number of intermediaries:",B,0.092330389,business
437,C,Marketing research:,C,0.158801342,business
438,D," In conducting international market research, there are three types of equivalence. Which of the following is NOT one of the equivalences?",D,0.095361513,business
439,I, Which of the following is a type of consumer product bought relatively infrequently and which requires consumers to update their knowledge prior to purchase?,C,0.901294396,business
440,I," Which of the following is the communication model that depicts information flowing via various media channels, to particular types of people, to whom other members of the audience refer for information and guidance?",D,0.098787456,business
441,D,"Many retail brands adopt a single umbrella brand, based on the name of the organization. This is referred to as:",A,0.098467951,business
442,C,Specialisation is a feature of which organisational structure?,C,0.398656581,business
443,H,"What do you call a style of leadership that takes account of others' views, opinions and ideas?",F,0.191143173,business
444,A,Let’s assume Mutual Fund A has an annualized return of 15% and a downside deviation of 8%. Mutual Fund B has an annualized return of 12% and a downside deviation of 5%. The risk-free rate is 2.5%. What is the Sortino ratio for Fund A?,I,3.587458544,business
445,I,Estimate the PE ratio for a firm that has the following characteristics:  Length of high growth = five years  Growth rate in first five years = 25%  Payout ratio in first five years = 20%  Growth rate after five years = 8%  Payout ratio after five years = 50%  Beta = 1.0   Risk-free rate = T-bond rate = 6%  Cost of equity = 6% + 1(5.5%) = 11.5%  Risk premium = 5.5%  What is the estimated PE ratio for this firm?,A,3.587508484,business
446,G,"For the 3 payments of $1000 each end-of-year, with 7% rate of return, what is the present value if the first payment is made at the end of fifth year?",G,2.035257462,business
447,D,"If the spot rates for 1 and 2 years are $s_1=6.3%$ and $s_2=6.9%, what is the forward rate $f_{1,2}$?",H,1.778606724,business
448,E,Given the following spot rates:  1-year spot rate: 5%;  2-year spot rate: 6%.   Determine the one-year forward rate (between 0 and 1) one year from today.,A,1.533096987,business
449,I,"The current price of gold is $412 per ounce. The storage cost is $2 per ounce per year, payable quaterly in advance. Assuming a constant intrest rate of 9% compounded quarterly, what is the theoretial forward price of gold for delivery in 9 months?",D,2.536327791,business
450,None,A monopolist can produce at constant average and marginal costs of AC = MC = 5. The firm faces a market demand curve given by Q = 53 - P. Calculate the consumer surplus obtained by consumers under perfect competition (where price = marginal cost)?,H,2.040952908,business
451,D,Mr.Lakerpurchased a one-year insurance policy with a premiumof $42 on August 15. He canceled it on October 12. How much was his refund?,C,2.255341317,business
452,D,(a) Convert 678 cm to feet. (b) Convert 316 liters to dry pints. (c) Convert 50 kg to pounds.,B,2.336104271,business
453,G,"Firestone's Clothing Store had an August 1 inventory of $2,300. During August, new merchandise purchases totaled $1,125,and sales were $3,485. If the margin on sales was 18%, estimate the final inventory on August 31.",B,2.84746975,business
454,I,"Evans and King are partners in a copying service. Evans invested $8,500 and King invested $6,500. The profits for the year were $9,600. If the partners agreed to divide profits and losses according to their initial investments, how were the profits divided?",A,1.856672853,business
455,None,"What is the net price of a bed that is list-priced at $300 and discounted first at 30%, and then at 20%?",G,1.318568621,business
456,None,"What is the total cost of mailing to an overseas country a 3% ounce letter that contains documents valued at $225 by registered mail? The overseas postal rates are 31\textcent for each (1 / 2) ounce up to 2 ounces, and 26$ for each additional (1 / 2) ounce. The registry fee for a letter worth $225 is $2.60.",E,1.861821138,business
457,D,"A loan of $1,262.77 is made on March 15 and repaid on August 12. If the interest rate is 8% per year, what is the amount of interest? (use exact time)",E,1.188665427,business
458,A,"The Jones House Furnishings Store purchased the articles shown on the invoice below from the Howard Hardware Company on August 3. The list price of the entire purchase is $165.06. This was discounted at 8% and 5% to get the net price of $144.27. Payment of this amount has the discount terms of (3/10) and (n/60). (a) How much will Jones Furnishings pay if it pays on August 12? (b) What will the payment be if it is made on August 14? INVOICE Frank JonesBuffalo, N.Y., August 3, 19__ Jones House Furnishings Store St. Louis, Missouri Boughtof:THE HOWARD HARDWARE COMPANY Terms:BUFFALO, NEW YORK 14202 3/10, n/60 3(1/4) doz. Strap Hinges No. S. H. 92 @$8.28 $ 26.91 18 doz. Carriage Bolts No. C. B. 1337 @5.65 101.70 9 doz. Pkg. (1/4) Rivers No. W. B. 30 @1.45 13.05 15 doz. Pkg. Steel Rivers No. F. S. 17 @1.56 23.40 $165.06 Less 8% and 5% 20.79 $144.27",I,2.200547804,business
459,None,Find 4 (3 / 4) % of $24.85.,F,11.513062718,business
460,A,"What is the difference in cost between three consecutive one-year policies and a 3-year policy for $28,000 worth of coverage if the rate is $.23 per $100?",I,1.722539787,business
461,D,What is the rate of return on a 5(1/2) % preferred stock having a par value of $50 and selling for 52(3/4). Give answer to nearest (1 / 10)%.,F,1.575771392,business
462,A,Explain what the term (7/10) EOM means.,A,0.288768133,business
463,None,"TheMotorollaElectronics Company, in taking inventory, discovers that it has 30 widgets on hand. Company records reveal the following information: Quantity Cost Per Unit Inventory, Dec 2. 6 $2.30 Purchase, Jan 15. 352 $2.50 Purchase, Feb 4. 101 $2.20 Purchase, Feb 14. 645 $2.00 Find the value of the widgets in their inventory under the LIFO method.",I,2.011256682,business
464,None,"The Lyons family estimated that 20% of its net income is spent on food each week. If Mrs. Lyons spent $36 on food shopping last week, what was the family's net income for that week?",E,2.225852094,business
465,J,"Company X desires to acquire either Company A or Company B, but not both. The following data is available and covers last year's operation. Company A Company B Total Assets $1,000,000 $2,000,000 Sales 3,000,000 5,000,000 Gross profit 300,000 750,000 Net income 96,000 272,000 Which company should Company X acquire if the following conditions are present? (a) X has a strong administration but weak sales. (b) X has a strong sales force but a weak administration. (c) X is looking for short-term improvement in its profits.",G,1.008963483,business
466,C,Vinnie wishes to sell an item that cost him $18.20 at a 40% markup based on the selling price. What is his selling price?,C,1.534122481,business
467,C,"Mr. Ed Williams, owner of a newspaper delivery service, bought a new truck for his business on the installment plan. The pertinent information is given below: Price of truck $3,000 Additional equipment 240 Sales tax 5% Insurance $ 60 Cash deposit $ 500 Used car allowance $ 732 Assume a 5% finance charge, find the amount to be financed, and deter-mine the amount to be paid each month to pay off the truck in one year",D,3.770401386,business
468,C,On October 25 RalphMuffetaccepted a draft for $620 that was dated October 10 and due 3 months after sight. It was discounted on November 16 at 4 (1/2)%. The bank charges (1/8)% collection fee. Find the proceeds of the draft.,C,2.417590295,business
469,E,"R. Crusoe makes a product for $1,000. He pays $750 in wages and materials, $125 in interest, and $75 in rent. What must his profit be? Calculate NNP by the upper-loop and lower-loop methods and show they must agree exactly.",H,2.200965287,business
470,H,You are hired to paint the walls and ceiling of a room 14' × 12' × 8(1/2)%'. You know that paint cost $6.50 per gallon which will cover 425 sq. ft. or $1.85 per quart. How do you find the cost of the paint?,B,2.368921346,business
471,B,"The village of Lynbrook has a capital budget of $125,626.79 for the current year. Through fines and issuing of licenses, the village expects to raise $4,256.30. If the total assessed valuation of the property in Lynbrook is $2,697,112, what is the town's tax rate in dollars per $1,000?",F,2.382665722,business
472,C,"An electric guitar with a cash value of $90.50, was purchased on the installment plan for $14.95 down, followed by 8 monthly payments of $10 each. Calculate the interest rate.",I,2.614722447,business
473,B,"A store sells two items for $10 each. One item costs $5.25, while the other costs $6.50. What ratio of items at each price must be purchased in order to have an average markup based on the selling price of 40%?",D,2.089476446,business
474,J,"00 p.m., traveled 540 miles and arrived at its destination at 2:30 p.m. Find the average speed of the plane in miles per hour.",A,2.644214497,business
475,H,The marginal cost of producing an item is y' = 3 + x + [(e^-x) / 4]. What does it cost to produce one item if the fixed cost is $4?,G,0.860888496,business
476,A,"Solve the following problems. (a) A plot of land containing 487 (1/2) acres were broken up into smaller plots containing 3 (1/4) acres apiece. Find the number of smaller plots that were formed. (b) 450 freshmen entered ahighschool. Of these only (2/3) will graduate four years later. Of those that graduate, (1/6) will receive an A average. Find how many graduating seniors will have an A average. (c) TheGoreman'sGlue Factory wishes to package 4,000 pints of glue in containerthat hold (2/3) pint each. How may containers are needed?",H,3.33013842,business
477,C,Joe's Department Store wishes to sell a coat with a 20% margin on the selling price. The cost of thecoatis $40. Find their selling price.,H,0.835827756,business
478,None,"A research worker was interested in racial differences in the standard of living of farm operators in the southeastern United States. He used the presence of running water in farm dwellings as a crude index of the standard of living. For each of 31 economic areas in North Carolina, South Carolina, and Georgia in 1945, he calculated two mea-sures : X = farms operated by nonwhites per 100 white farm operators and Y = percent of farms having running water in dwellings. The fol-lowing values were obtained: \sum X = 1,860\sum Y = 465\sum XY = 23,400 \sum X^2 = 201,600\sum Y^2 = 7,925n = 31 Compute the regression line and the correlation of X and Y.",A,2.699399748,business
479,B,"A store wishes to make $12,000 profit on sales of $200,000. Find the markup percent on the selling price needed if expenses will be $56,000, markdowns $15,000, shortages $5,000, alteration costs $2,500, and cash discounts earned from vendors $ 4,500.",B,1.604858481,business
480,E,"JimDagneyis a salesman for the Beeswax Co. His weekly sales average $2,000, and his average weekly earnings (salary plus commission) are $120. Find his selling cost percentage.",E,0.955586383,business
481,A,"Using the schedule of rates from the previous problem, find thecost of 6 one half page advertisements.",F,0.878228957,business
482,D,"You are considering the purchase of a machine which will give you an annual return of $1,000 a year for 20 years. The return will be received uniformly and continuously over the years. How much can you pay for the machine and still obtain at least a 10 percent effective annual return on your investment in the machine?",C,1.58156645,business
483,D,"Peter bought a typewriter for $125, less a 5% discount. The state sales tax was 4.5% and the city tax vas 2.5%. How much did Peter pay?",D,2.716149343,business
484,B,"What was the cost, including accrued interest, of three $1,000 bonds bearing 6% interest payable January 1 and July 1 and purchased on August 30 at 102. Assume a brokerage fee of $5 a bond.",C,1.526516944,business
485,G,"An automobile dealer wishes to sell one of his used cars, having a case price of $1260, on the installment plan. The plan requires no down payment, but a service charge of 6% per year is charged on the unpaid balance. In addition, a charge of $20 is made to cover legal fees. If the car is to be paid off in 18 monthly payments, how much should each monthly payment be?",E,2.525457144,business
