QID,model_answer,question,correct_answer,time,category
892,F,"A resident announced his candidacy for state representative. A law in the state requires new political entrants (regardless of party affiliation) to obtain three times the number of signatures as other candidates who have run for office previously. The resident, however, failed to obtain the necessary number of authenticating signatures to have his name placed on the ballot. The resident filed a complaint in federal district court alleging the unconstitutionality of the authenticating requirement. Which of the following, if established, is the state's strongest argument for sustaining the validity of the authenticating requirement?",F,1.176982053,law
893,B,"A defendant met her friend at the electronics store where the friend worked. Unbeknownst to the defendant, her friend had taken a music player from the display case and stuffed it in her bag earlier in the day. Knowing that employees are subject to search when they leave the store, the friend surreptitiously put the music player into the defendant's bag. The defendant and her friend proceeded to a local tavern and drank shots of tequila. The friend became intoxicated and forgot to retrieve the stolen music player from the defendant's bag. After leaving the tavern, the defendant proceeded home. Upon opening her bag, she was surprised to see the music player. Believing that the music player had accidentally fallen into her bag at the bar, the defendant planned to return it the next day. The following day, however, the defendant changed her mind and decided to keep it. The defendant is guilty of",G,2.307081483,law
894,D,"A defendant met her friend at the electronics store where the friend worked. Unbeknownst to the defendant, her friend had taken a music player from the display case and stuffed it in her bag earlier in the day. Knowing that employees are subject to search when they leave the store, the friend surreptitiously put the music player into the defendant's bag. The defendant and her friend proceeded to a local tavern and drank shots of tequila. The friend became intoxicated and forgot to retrieve the stolen music player from the defendant's bag. After leaving the tavern, the defendant proceeded home. Upon opening her bag, she was surprised to see the music player. Believing that the music player had accidentally fallen into her bag at the bar, the defendant planned to return it the next day. The following day, however, the defendant changed her mind and decided to keep it. The defendant is guilty of ",H,0.924753171,law
895,I,"A man and a woman who were friends decided to buy a car together. The man put $5,000 down and the woman's father co-signed on the loan of $10,000. The title was put in the woman's name and the man made the loan payments. They orally agreed that it was a shared ownership, with equal rights. After several months, their relationship deteriorated. They argued over ownership and use of the car. One day, the man attempted to leave with the car, but the woman climbed in and kept arguing as he was driving away. He then crashed into a pole and destroyed the car just to spite her, saying that if he couldn't have it no one would have it. The authorities arrested the man for auto larceny (stealing a car from the owner) and criminal mischief (damaging property of another or property shared with another). Assuming the accuracy of the foregoing facts beyond a reasonable doubt, which crime or crimes alleged can likely result in a sustainable conviction?",H,1.656923012,law
896,B,"A man and a woman who were friends decided to buy a car together. The man put $5,000 down and the woman's father co-signed on the loan of $10,000. The title was put in the woman's name and the man made the loan payments. They orally agreed that it was a shared ownership, with equal rights. After several months, their relationship deteriorated. They argued over ownership and use of the car. One day, the man attempted to leave with the car, but the woman climbed in and kept arguing as he was driving away. He then crashed into a pole and destroyed the car just to spite her, saying that if he couldn't have it no one would have it. The authorities arrested the man for auto larceny (stealing a car from the owner) and criminal mischief (damaging property of another or property shared with another). Assuming the accuracy of the foregoing facts beyond a reasonable doubt, which crime or crimes alleged can likely result in a sustainable conviction? ",G,1.066244534,law
897,G,"A defendant and his friend were drinking heavily one night at the friend's house. They both became intoxicated. After several hours, both the friend and the defendant passed out. In the middle of the night, the defendant awoke with a headache. He went down to the kitchen and poured himself another shot of whiskey. The defendant also felt hungry and decided to make himself some eggs. After fixing his snack, he inadvertently forgot to turn off the stove. A gas leak occurred, causing a fire that burned down the house. If the defendant is charged with arson, he will be found",G,1.692643295,law
898,C,"A defendant and a victim were roommates at college. The defendant was playing the role of a serial killer in the school play and asked the victim if she could leave their apartment for a few hours while she rehearsed. The victim agreed but returned to the apartment shortly thereafter because she was curious and wanted to see the defendant rehearse. The victim quietly came back into the apartment and hid behind some curtains in the dining room in order to watch the defendant rehearse. In her role, the defendant earned a large butcher's knife, with which she stabbed the curtains at her ""victim. "" Unknown to the defendant, the victim, who was hiding behind the curtain, was stabbed in the chest and killed. If the defendant is prosecuted for the victim's death, she should be found",C,0.737700005,law
899,D,"A man and a woman were passengers on a plane. They were seated next to one another in the first- class section of the plane. Midway through the flight, the woman excused herself and went to the restroom. While she was gone, the man rummaged through the woman's purse and stole $100 in cash. Unknown to the man, a flight attendant saw him steal the money. As is customary in such situations, the flight attendant radioed ahead, and police officers arrested the man when the plane landed. The man was subsequently charged with violating an applicable federal larceny statute. During the trial, the prosecuting attorney called the man's wife as a willing witness against her husband. She proposed to testify that the man confided to her that he did steal the woman's money during the flight. The man's attorney objected on the grounds of hearsay and privilege. The wife's proposed testimony is",G,1.74276302,law
900,A,Arrests may occasionally be made without a warrant. Which of the following is not one of those circumstances?,A,1.484692229,law
901,D,Arrests may occasionally be made without a warrant. Which of the following is not one of those circumstances?,G,3.916904824,law
902,G,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions:""(1) The tenant covenants to pay the rent of $750 per month on the first day of each month. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to an attorney, who took immediate possession of the leased property. Then in 2005, the attorney assigned his leasehold interest to a doctor. The doctor went into possession, but failed to pay any rent for two months. After the doctor failed to make his rental payments for the first two months of his lease, the landlord brought suit against the tenant to recover for the unpaid rent. Judgment should be for",I,1.620762898,law
903,B,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions:""(1) The tenant covenants to pay the rent of $750 per month on the first day of each month. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to an attorney, who took immediate possession of the leased property. Then in 2005, the attorney assigned his leasehold interest to a doctor. The doctor went into possession, but failed to pay any rent for two months. After the doctor failed to make his rental payments for the first two months of his lease, the landlord brought suit against the tenant to recover for the unpaid rent. Judgment should be for ",B,1.621008066,law
904,A,"A buyer contracted in writing to purchase 1,000 gidgets (which are similar to widgets but are more popular because of their greater durability and- resiliency) from a manufacturer for a total contract price of $4,000. After this agreement was executed and before delivery, the buyer and the manufacturer agreed in a telephone conversation to change the quantity term from 1,000 to 800 gidgets. This modification is probably unenforceable, because",A,1.683209397,law
905,A,"A buyer contracted in writing to purchase 1,000 gidgets (which are similar to widgets but are more popular because of their greater durability and- resiliency) from a manufacturer for a total contract price of $4,000. After this agreement was executed and before delivery, the buyer and the manufacturer agreed in a telephone conversation to change the quantity term from 1,000 to 800 gidgets. This modification is probably unenforceable, because",A,1.905206224,law
906,J,"Two men were told by the defendant that a medical devices company was now using the old warehouse on the river for storing its supply of defibrillators. Late one night, the two men broke into the warehouse and proceeded to load the large crates of defibrillators onto their truck. As they were leaving, one of the men inadvertently threw his cigarette butt into a refuse pile of old cardboard boxes and papers. Soon afterward, the refuse ignited into a small fire. Although the men had time to douse the fire without any danger to themselves, they did not do so. Instead, they fled. Meanwhile, the fire quickly spread, engulfing the entire warehouse in flames. If the defendant is later charged as a co-conspirator, in all likelihood he would be held responsible as",G,3.393640782,law
907,C,"An owner entered into a written contract with a landscaper whereby the landscaper promised to landscape the exterior of the owner's house for the sum of $5,000. According to their agreement, the owner was to pay the money to the landscaper's son. The landscaper intended to have the $5,000 given to his son as a graduation present. After the landscaper completed the job, the landscaper requested that the owner pay the $5,000 to him instead of to his son. The owner paid the landscaper. The next day, the son learned of the contract between the landscaper and the owner, as well as the payment to his father. In an action by the son against the owner for $5,000, the plaintiff will most likely",J,1.193109857,law
908,C,"An owner entered into a written contract with a landscaper whereby the landscaper promised to landscape the exterior of the owner's house for the sum of $5,000. According to their agreement, the owner was to pay the money to the landscaper's son. The landscaper intended to have the $5,000 given to his son as a graduation present. After the landscaper completed the job, the landscaper requested that the owner pay the $5,000 to him instead of to his son. The owner paid the landscaper. The next day, the son learned of the contract between the landscaper and the owner, as well as the payment to his father. In an action by the son against the owner for $5,000, the plaintiff will most likely ",B,1.11444545,law
909,H,"In 1981, a devoted conservationist, was the owner of a 100-acre tract of undeveloped land. In that year, the conservationist conveyed the tract ""to my nephew in fee simple, provided, however, that the grantee agrees that neither he nor his heirs or assigns shall ever use the property for any commercial purpose. If any portion of said tract is used for other than residential purposes, then the grantor or his successors in interest may re-enter as of the grantor's former estate. "" This deed was properly recorded. The nephew died intestate in 1999, survived by his wife. The conservationist died in 2002, survived by his two daughters, his only heirs. During the period between 1981 and 2007, the spreading development from a nearby city began to engulf the tract. Though still undeveloped, the tract became surrounded by office buildings, shopping malls, and other commercial edifices. In 2009, the wife executed and delivered to a developer a fee simple conveyance of the tract, which the developer immediately recorded. The deed did not contain any reference to the restriction noted above. After the developer acquired title to the tract, he commenced construction of a hotel complex on a portion of the tract that bordered an apartment building. The applicable recording statute in effect in this jurisdiction provides, in part, ""No deed or other instrument in writing, not recorded in accordance with this statute, shall affect the title or rights to, in any real estate, or any devisee or purchaser in good faith, without knowledge of the existence of such unrecorded instruments. ""If one of the daughters brings suit to enjoin the developer from constructing the hotel, the plaintiff will most likely",B,3.432733049,law
910,B,"A state built a casino and issued bonds to finance its construction. On five occasions, there were episodes of violence in various casinos in the state. The state police attributed the violence to greed and fear at the casinos. To prevent such violence, the state legislature passes a statute prohibiting all gambling at privately owned casinos in the state. Is this law likely to be held constitutional if most casinos in the state were owned by those from out-of-state?",B,2.268262502,law
911,C,"A state built a casino and issued bonds to finance its construction. On five occasions, there were episodes of violence in various casinos in the state. The state police attributed the violence to greed and fear at the casinos. To prevent such violence, the state legislature passes a statute prohibiting all gambling at privately owned casinos in the state. Is this law likely to be held constitutional if most casinos in the state were owned by those from out-of-state?",E,1.99850572,law
912,D,"Because of a sudden and unanticipated severe shortage of heating fuel, the President has ordered all offices of federal executive agencies to be open only four days per week. The President's order allows an exception to the extent that emergency circumstances require different hours of operation (as in the case of federal hospitals). When Congress enacted the appropriations statute for operating all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a requirement in its appropriations statute or in any other statute. Is the President's order constitutional?",B,1.586918121,law
913,A,"Because of a sudden and unanticipated severe shortage of heating fuel, the President has ordered all offices of federal executive agencies to be open only four days per week. The President's order allows an exception to the extent that emergency circumstances require different hours of operation (as in the case of federal hospitals). When Congress enacted the appropriations statute for operating all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a requirement in its appropriations statute or in any other statute. Is the President's order constitutional?",E,1.367615674,law
914,C,"The owner of a large family estate decided to sell the property. The owner entered into a valid written brokerage agreement with a real estate broker. According to terms of the agreement, the broker promised to undertake best efforts to sell the estate for a purchase price of not less than $1,250,000. The contract also provided that the broker was to be paid a commission of 5 percent on the gross sale price following the consummation of the sale and transfer of title. The brokerage agreement was effective for a period of two months. One month later, the broker notified the owner that she had found a buyer who wanted to purchase the property for $1,500,000. That same day, the broker handed the owner a real estate sales contract, signed by the buyer, in which the buyer agreed to pay $1,500,000 for the purchase of the estate. The owner investigated the buyer and discovered he had sufficient funds to purchase the estate. However, the owner changed his mind and decided not to sell the property. He told the broker that he would not sign the agreement. In addition, the owner told the broker that he was canceling their brokerage agreement because he was withdrawing the estate from the market. The owner also refused to pay the broker any commission. If the broker now sues the owner for breach of contract, which of the following, if anything, is the broker's proper measure of recovery?",F,1.915834933,law
915,E,"A resident in an exclusive residential area is a marine biologist. To aid in his study of sharks, he had a large tank built in his backyard in which he placed a great white shark. Aside from a smell that emanated from the tank, some neighbors were concerned and afraid to let their children outside for fear that they would wander onto the resident's property. In order to convince his neighbors that they had nothing to fear, the resident invited them over to view the shark tank. While a neighbor was standing near the tank, the shark splashed its tail, and the neighbor got very wet. The neighbor, who had a cold, developed bronchitis. If the neighbor sues the resident for damages incurred from being drenched by the shark and bases her suit on strict liability, she will most likely",G,2.24891876,law
916,B,"A shop owner domiciled in State A sued a distributor in a federal district court in State A for breach of a contract. The shop owner sought $100,000 in damages for allegedly defective goods that the distributor had provided under the contract. The distributor is incorporated in State B, with its principal place of business in State C. The distributor brought in as a third-party defendant the wholesaler that had provided the goods to the distributor, alleging that the wholesaler had a duty to indemnify the distributor for any damages recovered by the shop owner. The wholesaler is incorporated in State B, with its principal place of business in State A. The wholesaler has asserted a $60,000 counterclaim against the distributor for payment for the goods at issue, and the distributor has moved to dismiss the counterclaim for lack of subject-matter jurisdiction. Should the motion to dismiss be granted?",H,2.557868818,law
917,C,"A shop owner domiciled in State A sued a distributor in a federal district court in State A for breach of a contract. The shop owner sought $100,000 in damages for allegedly defective goods that the distributor had provided under the contract. The distributor is incorporated in State B, with its principal place of business in State C. The distributor brought in as a third-party defendant the wholesaler that had provided the goods to the distributor, alleging that the wholesaler had a duty to indemnify the distributor for any damages recovered by the shop owner. The wholesaler is incorporated in State B, with its principal place of business in State A. The wholesaler has asserted a $60,000 counterclaim against the distributor for payment for the goods at issue, and the distributor has moved to dismiss the counterclaim for lack of subject-matter jurisdiction. Should the motion to dismiss be granted?",I,3.051222982,law
918,B,"A woman went to a nearby supermarket late one night. She parked in the store's parking lot, and while walking toward the building two masked males assaulted and raped her. The lot was poorly lit, had no security personnel, and was frequented by gang members. The police had several incident reports in the past 12 months documenting prior criminal activities, including some personal robberies and assaults, in the lot. The store itself had even more reports than the police. The woman sued the store for her injuries, claiming that it breached its duty to make the premises reasonably safe for its customers. Will she likely prevail?",J,1.424832353,law
919,A,"In a jurisdiction using the grantor grantee indices, the following events have occurred in the order listed below:(1) In 1993, a borrower mortgaged a ranch to a mortgage company to secure a note for $25,000, due on December 31, 1993, with 9V2 percent interest per annum. (2) In 1996, the mortgage company recorded the mortgage on the ranch. (3) In 2007, in a signed writing, which the borrower delivered to his daughter, the borrower promised to convey the ranch to the daughter by a quitclaim deed and pay the mortgage debt when it came due. (4) In 2008, the borrower delivered to the daughter a quitclaim deed that made no reference to the mortgage. If the borrower thereafter defaulted on the mortgage and the mortgage company brought an in personam action against the daughter to recover the amount due on the mortgage debt, the mortgagee will probably",E,1.208252982,law
920,D,Which of the following powers standing alone cannot support federal law?,H,1.750689527,law
921,F,"An avid baseball fan learned that a local professional baseball club was conducting a baseball camp for fans who wanted to meet and receive instruction from the club's players. The cost of the two-week camp was advertised for $2,500, which included meals and housing. The fan, a 54-year-old salesman, forwarded the club a $50 registration deposit, which reserved him a spot in the baseball camp. Thereafter, the fan received a contract from the club, which all baseball camp attendees were required to sign. The agreement provided that the $2,500 entrance fee was nonrefundable. According to the agreement, all attendees would receive group instruction during the baseball camp. Consequently, the club's operating costs would not be reduced if one or more of the attendees failed to participate or complete the two-week program. The fan signed the contract and forwarded it with his $2,500 entrance fee to the club. Two days before the start of the baseball camp, however, the fan died from a heart attack. In a restitutionary action, can the executor of the fan's estate, a surviving brother, recover on behalf of the estate either all or part of the $2,500 paid to the club?",F,1.079263237,law
922,D,The most likely contract to be classified under the Uniform Commercial Code (UCC) is a contract for,D,2.124739008,law
923,D,"Alice owned Greyacre, a one-acre piece of property, in fee simple. Alice sold the property to Barbara who moved into the only residence on the land. Barbara neglected to record the deed, and three years later, Alice conveyed the same property to Charlene who immediately filed the deed she received from Alice. Greyacre's jurisdiction has a race-notice statute and a tract index system. If an action is filed for title to the property, the likely outcome would be for",F,2.472752904,law
924,J,"The President and sole stockholder of a small business negotiated to sell the business to an individual investor. The parties met and signed a ""Letter Agreement"", which set forth the price, down payment amount, financing terms, the assets to be included, and a host of other pertinent details. The final closing date was not stated, but the purchasers left a down payment of $20,000 with the seller. The letter stated that the terms comprised their essential agreement, but that a formal document would be drafted by the parties' attorneys. Before that happened, the seller returned the check and refused to perform. The investor brought an equity action for specific performance to compel the sale. The equity court ruled that there was a complete and binding contract that must be specifically performed. Will the appellate court likely affirm the lower court's decision?",J,1.34697587,law
925,B,"A musician owned a summer cottage on the lake. A neighbor, an adjoining land owner, started a sand business, which required him to do heavy hauling of sand, rocks, dirt, and other materials on his property. The neighbor's excessive excavating in the course of conducting his sand removal business causes the collapse of a large storage building on the musician's property. If the musician brings an action to recover damages for the collapse of his storage building, the musician will probably",J,2.784077692,law
926,H,"A motorist was traveling at 5 miles per hour when she became distracted, and negligently tapped the rear of another vehicle. A passenger in the struck vehicle had a rare medical condition that made her highly vulnerable to any slight physical impact or intrusion. The minimal impact caused the passenger to lightly bump her shoulder against the door, which triggered her rare immunosuppressant disease to surface. The passenger became permanently incapacitated from the impact. She sued the negligent motorist for all of her injuries. A physician submitted a report stating that the collision was a substantial factor in causing the disability. Has the plaintiff stated a claim for relief under prevailing legal principles?",H,2.809239169,law
927,E,"On February 15, a company that manufactures metal sidings for home exteriors received the following order from a builder: ""Please ship 300 sheets of 1/4-inch refabricated aluminum siding. Delivery by April 1. ""On March 8, the company shipped 300 sheets of 1/2-inch refabricated aluminum siding, which were received by the builder on March 10. The following day, the builder sent the following fax to the company: ""Be advised that your shipment is rejected. Order stipulated 1/4-inch sheets. "" This fax was received by the company, but the builder did not ship the nonconforming aluminum sheets back to the company. Did the builder properly reject the shipment delivered on March 10?",E,1.343676113,law
928,D,"A train pulled into a busy station. Some passengers got off the train, and others got on. A few moments later, a train conductor shouted, ""All aboard!"" to indicate that the train was about to depart the station. At that moment, a man, carrying a large cardboard box, came running through the station toward the train ""Wait for me!"" he shouted as he ran toward the train. The man with the box reached the edge of the platform, next to the train, just as the train started to move. The man hesitated, unsure of whether he should give up or go ahead and jump onto the train even though it was moving. A railroad worker, who happened to be standing next to the train, decided to be helpful. He said, ""You can make it,"" and gave the man a shove toward the open door of the train. The man stumbled and dropped the box that he was carrying. Instantly, the box made a loud screeching noise. The box contained powerful fireworks, and the impact of the box hitting the ground had caused a large rocket to ignite. The rocket flew out of the box and shot across the train station, glancing off the ceiling and finally crashing into a wall of a small coffee shop on the far side of the train station, about 150 feet from the train. The rocket's collision caused a shelf on the wall to fall. A large container of coffee that was on the shelf fell and hit a customer who was sitting in the shop and enjoying a cup of coffee. The coffee shop customer suffered an injury to her shoulder as a result of being hit by the container of coffee. If the coffee shop customer asserts a negligence claim against the railroad, which of the following elements of her claim will the plaintiff be unable to satisfy?",B,1.360423864,law
929,B,"A buyer expressed interest in purchasing an industrial air-conditioning system manufactured by the seller. The parties agreed orally on a price of $100,000 for the system, but continued to negotiate over several points. When all matters regarding the air-conditioning system were finally settled, the parties signed a written agreement. It provided that the price for the system, which would be delivered on June 1, would be $110,000. The written agreement, a lengthy form contract, did not contain a merger clause. The seller delivered the system on June 1, but the buyer refused to pay more than $100,000, citing the earlier oral agreement as to price. The seller sued the buyer for the additional $10,000 under the written agreement. Is the court likely to admit the evidence of the orally agreed price of $100,000?",B,1.214086305,law
930,E,"A state enacted a statute making it illegal to knowingly sell, purchase, or in anyway distribute any form of tobacco to a minor. Violation of the statute was a misdemeanor punishable by a $500 fine and up to 30 days in jail. After the statute's enactment, a defendant sold a pack of cigarettes to a girl who was 17 years of age. Before selling the product to the girl, the defendant carefully examined the girl's driver's license, which indicated that she was, in fact, 17 years old. The defendant nevertheless made the sale because he erroneously believed the age of majority to be 17. The defendant is subsequently charged with violation of the statute, and his mistake is honestly held to have been made. Such a mistake should",E,2.916368635,law
931,E,"A 15-year-old boy was killed during a gang fight. Two days after his funeral, the boy's mother saw a television program about gang violence and was shocked to see video of herself weeping over the boy's body. The video had been shot by the television reporting team while the boy's body was still lying on a public street. The mother suffered severe emotional distress as a result of seeing the video. If the mother sues the television station for invasion of her privacy and that of her son, will the mother be likely to prevail?",B,2.055013086,law
932,D,"On his 21st birthday, a son enlisted in the army. As he was about to leave for eight weeks of basic training, his father said, ""I will buy you a new car at the end of basic training if you promise me not to take illegal drugs or drink alcohol while at basic training. "" The son replied, ""You can order the new car right away. I promise not to take illegal drugs or drink alcohol, as you requested. ""At the end of basic training, the son was given a leave and returned home. His father asked, ""Did you abide by your promise not to take illegal drugs or drink alcohol?"" The son replied, ""Yes, Father. "" The father then told the son that he had already ordered the new car and that it would be available for delivery within one month. One week later, the son received the tragic news that his father had died suddenly. At the funeral, the executor of the father's estate told the son that he did not feel compelled to give the son the newly arrived car. In a suit against the executor of the father's estate to recover the new car, the son will",E,2.763029747,law
933,I,"A defendant decided to rob a bar because he knew that the bar was now utilizing a new security system that was faulty and that nighttime was the best time to break in. Late one night, the defendant broke into the bar and proceeded to load large kegs of beer onto his truck. As he was leaving, the defendant inadvertently threw his cigarette butt into a trash can behind the bar. Soon afterward, the trash ignited into a small fire. Although the defendant had time to douse the fire without any danger to himself, he did not do so. Instead, he climbed into the truck and drove away. Although the fire spread beyond the trashcan, the fire department responded quickly and was able to put it out. The floor behind the bar was charred. The statutes for both burglary and arson in this jurisdiction include residential and business structures. The defendant should be convicted of which of the following crimes?",H,1.96275403,law
934,D,"A 35-year-old man with some experience as a truck driver owned a lumber truck. One day, the man set out driving his truck, heavily loaded with lumber, down a mountain road. Sitting next to the man in the passenger seat was a 19-year-old helper. During the course of the trip, when the truck was going down a long hill, the brakes failed. The man shouted to the helper to jump, but the teenager refused to do so and shouted back to the man that he should try to steer the truck down the hill. The man then opened the door on the passenger's side of the truck and negligently pushed the helper out. The helper, who suffered a broken leg, was rushed to the hospital where he was treated for his injury. As the helper was recuperating, a nurse inadvertently mixed up his chart with that of the female patient in the next room. The nurse gave the helper a fertility pill that made him sterile. If the helper brings suit against the man to recover damages for his sterility, the man will",G,1.101684795,law
935,E,"An inventor developed a prototype of an automobile. engine that she believed was going to revolutionize the automotive industry because of the engine's fuel-efficient properties. As a wedding present to the inventor's brother, the inventor wrote on a wedding card she gave to her brother:""I hereby assign to you 20 percent of the net profits realized from the production and distribution of my automobile engine within the first year of production. ""The inventor then borrowed money from creditors and began to promote her automobile engine. She was contacted by a major automobile manufacturer about the possibility of using the engine in a new line of cars the manufacturer intended to release during the next calendar year. While on her way to meet with the representatives of the manufacturer, the inventor was killed in an automobile collision. The manufacturer then contracted with the executor of the inventor's estate to license the use of the automobile engine design for a 10-year period for $500,000, payable to the estate. The creditors from whom the inventor borrowed the money to promote her automobile engine have now attached the proceeds from the licensing agreement, which have so far been paid into the estate. The brother also asserts his assigned rights to a share of the proceeds. In subsequent actions by the creditors and the brother, the court will most probably hold in favor of",D,3.732020869,law
936,H,"A defendant, an indigent, was arrested and charged with attempted murder. The defendant, who had a history of psychiatric problems, had been diagnosed as being paranoid schizophrenic. The defendant was represented by a court-appointed attorney. In trying to prepare for trial, the attorney met with the defendant on numerous occasions. The attorney, however, found it difficult to communicate with the defendant, who, due to his paranoia, distrusted the attorney and believed he was working with the prosecution to convict him. The defendant was subsequently convicted. After the defendant was sentenced, the attorney filed an appeal seeking to overturn the conviction and have a new trial ordered. The appeal, in part, challenged the constitutionality of a state statute that placed the burden of proof on the defendant by requiring him to prove mental incompetency by clear and convincing evidence. In addition, the appeal claimed that the attorney was unable to provide adequate representation because there was a failure of communication between the defendant and his attorney. The appeal will most likely be",D,3.923468321,law
937,B,"A man kidnapped a victim in State A and transported the victim across the state border into State B. These actions violated the kidnapping laws of both states, which are identical. A jury convicted the man in a State A court, but the trial judge gave what prosecutors in State B deemed an unduly lenient sentence. The state prosecutor in State B then commenced a kidnapping case against the man for violating State B's kidnapping statute. The man's lawyer has filed a motion in State B to dismiss the charge based on the double jeopardy protection against a second prosecution for the man's single act of kidnapping. Should the court grant the motion to dismiss?",D,2.985469605,law
938,A,"A defendant is on trial for attempting to cash a forged check at a bank. A teller at the bank is called to testify. The teller testified that she was on duty when the defendant came to her station and handed her a check drawn on the account of another customer. She recognized the forgery because she knew the other customer's signature since he was one of her regulars. The teller further testified that after becoming suspicious, she placed the check down on the counter and turned to talk to her supervisor. As she did so, the defendant picked up the check and left the bank before she could say anything. The check that the defendant presented at the bank was not recovered by law enforcement authorities and was not offered as evidence. The teller's testimony regarding the forged signature on the check is",F,1.16406961,law
939,I,"The President appointed a delegation to enter into negotiations with representatives of a foreign government to study the problem of preventing the extinction of certain species of seals. The delegation's goal was twofold: to study the problem and to formulate regulations in a bilateral agreement that would protect the endangered species and provide for a permanent commission that would continually monitor enforcement of the proposed regulations. After compiling their findings and drafting the necessary regulations, the President and the leader of the foreign government entered into a treaty to form a permanent commission to oversee the problem and to grant it the necessary enforcement powers. The validity of this treaty would most likely be upheld under which of the following principles?",G,1.14898138,law
940,G,Which of the following will not terminate a contract by operation of law?,D,0.924659087,law
941,C,"After waiting in line for two hours to gain entry into a popular nightclub, a man was denied admission because his attire failed to conform to the club's dress code. When he was refused admittance, the man angrily shouted to the club's doorman, ""You'll be sorry for this. After I'm through, this club will be reduced to rubble. "" Later that same evening, the man returned to the club with two explosives in his possession. He noticed the defendant leaving the club and followed him into a nearby parking lot. As the defendant was about to enter his car, the man grabbed him, pointed a gun and said, ""Follow me, you punk, or I'll blow your brains out. "" The man led the defendant to the rear of the club, handed him the explosives, and directed him to throw them through an open window of the club. In fear of his life, the defendant tossed the explosives into the club, causing an inferno that killed 25 people. In this jurisdiction, the applicable arson statute includes all buildings. If the defendant is charged with felony murder for the death of the people in the club, he will most likely be found",F,3.560575439,law
942,F,"In which instance would a state, under the enabling clause of the Fourteenth Amendment, be most able to regulate?",F,0.822618099,law
943,H,"A state has passed a law that provides that only residents of the state who are citizens of the United States can own agricultural land in the state. A out- of-state farmer who is a U. S. citizen has contracted, subsequent to the aforementioned law, to purchase a farm from a landowner, which is located in the state. The landowner, who is a resident of the state, has been informed by his attorney that his sales agreement with the farmer is null and void under state law. Which of the following is the best constitutional argument to contest the validity of the state statute?",F,2.725497763,law
944,G,"The builder of a new house sold the house to a buyer, conveying it to the buyer by warranty deed. One year later, the buyer sold the house to a woman for $50,000 more than the buyer had paid, conveying it to the woman by a quitclaim deed. Four months after moving in, the woman discovered a number of latent defects in the foundation that caused the house's basement to take on water during heavy rains. The woman contacted the builder about the problem. Toward the end of their heated conversation, the builder yelled at her, ""So get it fixed!"" After the woman had the foundation repaired by a cement contractor at a cost of $25,000, she successfully sued the builder to recover that amount from him. What is the most likely reason that the woman was successful?",D,1.389735401,law
945,D,Under which one of the following situations would the defendant(s) most likely be found guilty of larceny?,F,2.126538433,law
946,E,"A developer recently acquired a large vacant lot and wished to build a series of 10 tract homes on the lot to offer for sale. On May 1, he telephoned a number of contractors whom he had dealt with in the past and asked them to submit bids to build the homes. One of the contractors in turn sought bids from several subcontractors to determine the overall cost of the job. He notified each subcontractor that he intended to use their bids in submitting a general bid to the developer. A plumber submitted a bid to the contractor in the amount of $50,000, which the contractor used in computing the bid he sent to the developer. On June 1, the contractor submitted a bid to the developer in which he offered to build the 10 tract homes for $500,000. On June 4, the plumber notified the contractor that he had overbooked his crews and could not possibly do the work on the developer's job. On June 5, the developer sent the contractor a signed confirmation letter wherein he stated, ""I hereby accept your offer to build the 10 tract homes for $500,000. ', Thereafter, the contractor hired another plumber to complete the plumbing work at a cost of $60,000. The contractor then explained the situation to the developer and requested that the overall cost of the job be increased to $510,000. The developer refused on the grounds that he had a contract for $500,000 and that this was the contractor's problem. The contractor then built the 10 tract homes, and the developer sent him a check for $500,000. Which of the following best supports a claim for $10,000 by the contractor against the plumber who refused to do the work?",B,3.744756826,law
947,C,"A state education agency, following all statutory requirements, obtained a parcel of land through eminent domain. The landowner accepted the award of fair market value and did not appeal. For the next 15 years, the agency held the property but did not implement an educational use for it. In year 16, the agency abandoned the intended education use and sold it at a properly advertised auction under state law. The original landowner appealed, arguing that the agency only took a fee simple determinable and when it ceased its intended educational use, superior fee simple title reverted back to the original owner. Will the appellate court likely rule that the landowner can assert rights to stop the attempted transfer?",G,2.421683875,law
948,D,"A buyer contracted to purchase a used car from a seller for $10000. On the date the sale was to take place, the buyer tendered a $10,000 cashier's check to the seller. The seller rejected the tender and refused to deliver the car to the buyer. If the buyer brings an action for breach of contract against the seller, the buyer is entitled to which of the following remedies?",F,3.145418856,law
