accuracy,prompt,answer_1,answer_2,answer_3,answer_4,answer_5,correct_answer,avg_time,category
0.2,"Two days before his home was to be sold at a foreclosure sale, a homeowner obtained a temporary restraining order (TRO) in federal court that prevented his lender from proceeding with the sale for 14 days or until a preliminary injunction hearing could take place, whichever was sooner. When a preliminary injunction hearing could not be scheduled within the original 14-day period, the court extended the TRO for another 30 days. The lender appealed the court's order extending the TRO. The homeowner has moved to dismiss the appeal. Is the appellate court likely to dismiss the appeal?",C,C,C,F,C,F,0.0462197732,law
1.0,"After a severe thunderstorm had struck the area, a homeowner discovered that her roof had suffered extensive damage. She telephoned a roofer to inquire about having the necessary repairs done to her roof. The roofer agreed to finish the work within 30 days, and the homeowner promised to pay$10,000. Which of the following statements is most accurate?",B,B,B,B,B,B,0.045656281400000005,law
0.0,"A man informed the police that he wanted to confess to a murder. After they read him his constitutional rights, he insisted that he was acting voluntarily. He then took them to the scene of the murder where they found the victim's body. By the next day, the man claimed that ""voices"" had ordered him to confess and he didn't act voluntarily. A physician verified that the man suffered from hallucinations that impaired his volitional abilities, preventing a voluntary confession. Will the court suppress the statements?",J,J,J,J,J,B,0.0459726226,law
0.0,What is the meaning of cultural relativism?,E,E,E,E,E,J,0.0427655076,law
0.0,Is the recognition of foreign judgments subject to the same rules as those applicable to the incorporation and transformation of treaties?,B,B,B,B,B,D,0.03928421,law
1.0,"What is the meaning of ""armed attack"" in Article 51 UN Charter?",B,B,B,B,B,B,0.037874598999999995,law
1.0,"Rainmaking Lawfirm regularly purchased its office supplies from catalogs. Marty Manager saw an advertising catalog from Costco offering 10,000 envelopes for $1,000 CIF. He immediately sent a purchase order which stated ""our law firm accepts your $1,000 offer for 10,000 envelopes for $1,000 CIF."" Costco then sent Rainmaking an order confirmation which stated ""Envelope order acceptance conditional upon a loading charge of $50 per thousand envelopes."" If the parties disagree on the proper contract relationship, a court would likely rule:",C,C,C,C,C,C,0.043916451,law
0.0,"A widow owned an apartment building. Several years ago, a student, in a signed writing, entered a three-year lease agreement with the widow. The student agreed to pay $800 monthly rent for the third-floor apartment in the widow's building. The original three-year term had long since expired, but the student had continued to pay his rent, and the widow continued to accept it. If the widow had chosen to evict the student immediately upon the end of the three-year period, and before she had accepted the next rent check, the student's strongest argument to prevent eviction, if true, would have been that",B,B,B,B,B,I,0.0489214028,law
0.0,"A widow owned an apartment building. Several years ago, a student, in a signed writing, entered a three-year lease agreement with the widow. The student agreed to pay $800 monthly rent for the third-floor apartment in the widow's building. The original three-year term had long since expired, but the student had continued to pay his rent, and the widow continued to accept it. If the widow had chosen to evict the student immediately upon the end of the three-year period, and before she had accepted the next rent check, the student's strongest argument to prevent eviction, if true, would have been that ",A,A,A,A,A,F,0.0488027662,law
0.0,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions""(1) The tenant covenants to keep the building on the leased premises insured against fire in the amount of $100,000. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to a doctor, who took immediate possession of the leased property. Then in 2005, the doctor assigned his leasehold interest to a dentist. The dentist went into possession, but failed to pay any rent for two months. Soon afterwards, a fire spread from an adjoining building to the leased property, completely destroying the building thereon. While the tenant was in possession of the leased property, he carried a fire insurance policy on the premises in the amount of $100,000. However, the tenant allowed the policy to lapse after his assignment to the doctor. The doctor did carry insurance on the leased building, but only in the amount of $50,000. When the dentist took possession of the building, he did not obtain any fire insurance. The landlord learned that the building was not insured at the time of the fire as per the original agreement. In an action by the landlord against the tenant to recover for the fire loss, the landlord will most probably",B,B,B,B,B,H,0.0611892404,law
0.0,"The President announced that a newly created military rapid deployment force would be engaging in joint training exercises with the military forces in a foreign country. Following the President's announcement, Congress enacted a statute that unequivocally prohibited ""the U. S. Armed Forces from conducting military exercises with foreign military forces unless Congress has received notice of such intention to take such action at least three months before the joint military exercises become effective. ""This statute is most likely",B,B,B,B,B,D,0.0461648416,law
0.0,"The President announced that a newly created military rapid deployment force would be engaging in joint training exercises with the military forces in a foreign country. Following the President's announcement, Congress enacted a statute that unequivocally prohibited ""the U. S. Armed Forces from conducting military exercises with foreign military forces unless Congress has received notice of such intention to take such action at least three months before the joint military exercises become effective. ""This statute is most likely ",C,C,C,C,C,H,0.0461675978,law
0.0,"After being passed over for a promotion, an aeronautic engineer became a whistleblower. He contacted a government agency to state that the company for which he worked was submitting false safety reports on newly built aircraft. When the company learned that the engineer was leaking this information to the government agency, he was fired from his job. Afterward, the engineer sued the company for wrongful termination of employment. During the discovery stage of litigation, the engineer was deposed by the company's attorney. In his deposition, the engineer stated that the company submitted false safety reports to the government agency to cover up structural defects in its aircraft. A pilot was injured when one of the company'sairplanes he was piloting crashed. The pilot asserteda strict products liability tort against the company. At thal, the pilot seeks to introduce into evidence portions of the engineer's deposition from his wrongful termination lawsuit against the company. Assume that the engineer is unavailable to testify at trial. Upon objection by the company, the trial court judge should rule the engineer's deposition testimony",B,B,B,B,B,A,0.0504524886,law
0.0,"After being passed over for a promotion, an aeronautic engineer became a whistleblower. He contacted a government agency to state that the company for which he worked was submitting false safety reports on newly built aircraft. When the company learned that the engineer was leaking this information to the government agency, he was fired from his job. Afterward, the engineer sued the company for wrongful termination of employment. During the discovery stage of litigation, the engineer was deposed by the company's attorney. In his deposition, the engineer stated that the company submitted false safety reports to the government agency to cover up structural defects in its aircraft. A pilot was injured when one of the company'sairplanes he was piloting crashed. The pilot asserteda strict products liability tort against the company. At thal, the pilot seeks to introduce into evidence portions of the engineer's deposition from his wrongful termination lawsuit against the company. Assume that the engineer is unavailable to testify at trial. Upon objection by the company, the trial court judge should rule the engineer's deposition testimony ",A,A,A,A,A,I,0.0504340008,law
0.0,"Some homeless people started residing on a strip of land located under a bridge. The land was owned by a nearby chemical manufacturer. The squatters did not ask permission, and the company did not feel it was an urgent problem. The squatters used a small lake on the property for bathing and drinking water. Within a few days, two squatters died from what was later revealed to be highly polluted water coming from the company's waste discharges. The company knew that it had a waste discharge problem. The estates of the two decedents sued the company. Will they likely prevail on their tort claim despite the company's defense that the decedents were trespassers?",D,D,D,D,D,C,0.050276077200000005,law
0.0,"Some homeless people started residing on a strip of land located under a bridge. The land was owned by a nearby chemical manufacturer. The squatters did not ask permission, and the company did not feel it was an urgent problem. The squatters used a small lake on the property for bathing and drinking water. Within a few days, two squatters died from what was later revealed to be highly polluted water coming from the company's waste discharges. The company knew that it had a waste discharge problem. The estates of the two decedents sued the company. Will they likely prevail on their tort claim despite the company's defense that the decedents were trespassers?",D,D,D,D,D,C,0.050939340799999996,law
1.0,"A defendant has been charged with making a false statement to a federally insured financial institution to secure a loan. At trial, the prosecutor calls the defendant's wife as a willing witness to testify that the defendant told her in confidence that he had misrepresented his assets on the loan application. The defendant objects to his wife's testimony. Should the testimony be admitted?",A,A,A,A,A,A,0.046290233599999994,law
0.0,"A neighborhood homeowners' association hired a security company to provide an armed guard to patrol the neighborhood. One evening, the guard saw a young man stealing a rake that a homeowner in the neighborhood had left outside in his yard. The guard ran toward the young man. Seeing the guard, the young man dropped the rake and began to flee. Believing that the young man was about to escape, the guard pulled out his gun and fired a shot at the young man. The bullet struck the young man in the arm. If the young man asserts a claim against the security company for damages for his injuries, the young man will",F,F,F,F,F,E,0.046207613599999996,law
0.0,"A landlord owned a large building in the city. On January iS, the landlord leased the building to atenant for a period of 20 years at a rental of $10,000 per month. The leasehold agreement between the landlord and tenant provided that the latter was not permitted ""to assign this lease to anyone except a corporation with an A' credit rating from a well- known credit rating company. "" On February 1 of the following year, the tenant leased the premises to a corporation that did not have the required credit rating. The tenant corporation lease was for a period of five years, with a rental of $15,000 per month, payable by the corporation to the tenant. In addition, the corporation agreed to abide ""by all of the terms and conditions of the lease between the landlord and the tenant. ""One year later, the corporation leased the premises to a health club for the balance of the term of the corporation tenant lease. The health club owner took possession of the said premises on February 1, the same day that the corporation vacated its occupancy. Pursuant to the corporation health club leasehold agreement, the latter was obligated to pay a monthly rental of $17,500 directly to the corporation. The health club has a B' credit rating with the well-known credit rating company. For one year, the health club paid $17,500, each month directly to the corporation. During that same period, the corporation continued to pay $15,000 each month to the tenant, while the latter paid $10,000 (each month) to the landlord. The landlord knew about the leases to the corporation and the health club and protested promptly, but took no further action, apparently satisfied as long as he received his $10,000 per month from the tenant. Thereafter, the health club abandoned the premises and stopped paying rent to the corporation. After the health club discontinued paying rent, the corporation stopped paying rent to the tenant. When the tenant failed to receive his rent, he, too, stopped paying rent to the landlord. If the landlord brings suit to recover for past rent due, which of the following is most accurate?",C,C,C,C,C,H,0.06557301519999999,law
1.0,"A 26-year-old graduate student knew that a classmate was a staunch supporter of animal rights. As they were leaving class one afternoon, the graduate student walked beside the classmate and chanted, ""Animal experimentation is great. "" The classmate angrily confronted the graduate student and said, ""Let's settle this outside in a fist fight. "" The graduate student replied, ""You're on. ""The two students went outside and ""squared off. "" The graduate student threw the first punch and hit the classmate in the face with his bare fist. Unknown to the graduate student, the classmate placed a set of brass knuckles on his fist and hit the graduate student in the face with them. The force of the blow broke the graduate student's nose. It was later determined that the use of the brass knuckles inflicted exactly the same damage as if the classmate had hit the graduate student with his bare fist. The best argument for rejecting the defense of consent in an action by the graduate student for either assault or battery is that",J,J,J,J,J,J,0.051188002600000004,law
1.0,"A 26-year-old graduate student knew that a classmate was a staunch supporter of animal rights. As they were leaving class one afternoon, the graduate student walked beside the classmate and chanted, ""Animal experimentation is great. "" The classmate angrily confronted the graduate student and said, ""Let's settle this outside in a fist fight. "" The graduate student replied, ""You're on. ""The two students went outside and ""squared off. "" The graduate student threw the first punch and hit the classmate in the face with his bare fist. Unknown to the graduate student, the classmate placed a set of brass knuckles on his fist and hit the graduate student in the face with them. The force of the blow broke the graduate student's nose. It was later determined that the use of the brass knuckles inflicted exactly the same damage as if the classmate had hit the graduate student with his bare fist. The best argument for rejecting the defense of consent in an action by the graduate student for either assault or battery is that ",H,H,H,H,H,H,0.051203899399999996,law
0.0,"A landlord leased a commercial building to a tenant for five years. Rent was payable on the first day of each month, and the landlord retained the right to terminate the lease if the tenant defaulted. The lease term ended 18 months ago. However, the tenant has stayed in possession of the building and has continued to pay the rent on time. The landlord has continued to accept the rent. The fair rental value of the building is now substantially more than what the tenant has been paying, and the landlord recently found a third party who will pay the higher rent. When the tenant paid the rent six weeks ago, the landlord accepted paid the rent six weeks ago, the landlord accepted the rent but told the tenant in writing that she had to vacate at the end of the month. The tenant, who is still in possession of the building, has informed the landlord that she does not want to move and is willing to pay the current fair rental value. The landlord has asked his lawyer for advice regarding the right to possession. Who should the lawyer say is entitled to possession?",A,A,A,A,A,E,0.051319999399999996,law
0.0,"A landlord leased a commercial building to a tenant for five years. Rent was payable on the first day of each month, and the landlord retained the right to terminate the lease if the tenant defaulted. The lease term ended 18 months ago. However, the tenant has stayed in possession of the building and has continued to pay the rent on time. The landlord has continued to accept the rent. The fair rental value of the building is now substantially more than what the tenant has been paying, and the landlord recently found a third party who will pay the higher rent. When the tenant paid the rent six weeks ago, the landlord accepted paid the rent six weeks ago, the landlord accepted the rent but told the tenant in writing that she had to vacate at the end of the month. The tenant, who is still in possession of the building, has informed the landlord that she does not want to move and is willing to pay the current fair rental value. The landlord has asked his lawyer for advice regarding the right to possession. Who should the lawyer say is entitled to possession?",A,A,B,A,A,E,0.0515221566,law
0.0,"A man was arrested and charged with sexually assaulting a child. At trial, in its case-in-chief, the prosecution seeks to introduce evidence that the man had twice been previously involved in similar cases with other children. The prosecution argues that these past crimes demonstrate the likelihood that the man molested this child. Defense counsel objects to the evidence regarding other children. The judge should find the evidence",C,C,C,C,C,J,0.046069999400000006,law
0.0,"A distributor agrees to sell 100 tubes of growth hormone to a medical treatment center in exchange for $30,000. The contract has many clauses, including one that prohibits generally the assignment of the contract or any of its terms. The distributor assigns its right to receive the funds anyway. Will a court enforce the bar against assignment under these circumstances?",B,B,B,B,B,A,0.046210158,law
0.0,"A defendant had been drinking at a bar for three hours and was visibly intoxicated. A man entered the bar and sat down next to the defendant. After ordering a beer, the man turned to the defendant and said, ""Hey buddy, you're sure an ugly looking dude. "" The defendant ignored the man's insult and turned to walk away. The man then pushed the defendant against the bar and said, ""Your face makes me sick to my stomach. "" The defendant then pulled out a razor and slashed the man's throat, killing him. If the defendant is prosecuted for the man's murder, he will most likely be found",H,H,H,H,H,G,0.0458396702,law
0.0,"In June a computer retailer ordered 100 computers, with various configurations, from a manufacturer, to be delivered by August 1. The order form expressly limited acceptance to the terms of the offer. In July the manufacturer sent a confirmation agreeing to the terms and specifications, but stating that ""shipment will be made in two deliveries, half by August 10 and the other half by August 20."" When shipment was not made by August 1, the retailer withdrew the order. Will the manufacturer prevail in enforcing a contract?",F,F,F,F,F,H,0.046208154800000005,law
0.0,"A college student and her boyfriend lived together in a one-bedroom apartment in Los Angeles. They were engaged to be married when they purchased an undeveloped parcel of land on a hillside overlooking the Pacific. The deed, which was properly executed and recorded, named the student and the boyfriend as grantees, ""not as tenants in common but as joint tenants with right of survivorship. ""Thereafter, the boyfriend, who was experiencing financial difficulties, offered to sell the property to his co-worker. Without the student's knowledge, the boyfriend executed a deed that purported to convey the hillside property to the co-worker in fee simple. The boyfriend signed his name and forged the student's name. He then delivered the deed of conveyance to the co-worker, who paid the boyfriend $150,000, which was the fair market value of the property. The co-worker immediately recorded the deed received from the boyfriend. The common law joint tenancy is unmodified by statute. Title to the property in question is now in",B,B,B,B,B,G,0.051068555599999996,law
1.0,"A college student and her boyfriend lived together in a one-bedroom apartment in Los Angeles. They were engaged to be married when they purchased an undeveloped parcel of land on a hillside overlooking the Pacific. The deed, which was properly executed and recorded, named the student and the boyfriend as grantees, ""not as tenants in common but as joint tenants with right of survivorship. ""Thereafter, the boyfriend, who was experiencing financial difficulties, offered to sell the property to his co-worker. Without the student's knowledge, the boyfriend executed a deed that purported to convey the hillside property to the co-worker in fee simple. The boyfriend signed his name and forged the student's name. He then delivered the deed of conveyance to the co-worker, who paid the boyfriend $150,000, which was the fair market value of the property. The co-worker immediately recorded the deed received from the boyfriend. The common law joint tenancy is unmodified by statute. Title to the property in question is now in ",A,A,A,A,A,A,0.050938250399999996,law
0.0,"A man outraged by the recent church decision to clear a famous philosopher of charges of heresy, decided to present a lecture, open to the public, disproving the philosopher's theories. A state statute provides that: ""state universities can permit the use of their lecture halls to the public for worthwhile programs of public benefit, upon approval of the school board. ""The appropriate school board refused to make a university lecture hall available to the man on the grounds that the proposed lecture was not of worthwhile benefit to the public. As a result, the man brought suit in a state court against the school board and requested injunctive relief requiring the board to allow him the use of the lecture hall. The trial court denied relief and dismissed the suit. The judgment was affirmed by the state appellate court, and is now before the U. S. Supreme Court. In analyzing the state statute, which of the following statements is least accurate?",C,C,C,C,C,B,0.0477181076,law
1.0,"A man outraged by the recent church decision to clear a famous philosopher of charges of heresy, decided to present a lecture, open to the public, disproving the philosopher's theories. A state statute provides that: ""state universities can permit the use of their lecture halls to the public for worthwhile programs of public benefit, upon approval of the school board. ""The appropriate school board refused to make a university lecture hall available to the man on the grounds that the proposed lecture was not of worthwhile benefit to the public. As a result, the man brought suit in a state court against the school board and requested injunctive relief requiring the board to allow him the use of the lecture hall. The trial court denied relief and dismissed the suit. The judgment was affirmed by the state appellate court, and is now before the U. S. Supreme Court. In analyzing the state statute, which of the following statements is least accurate?",C,C,C,C,C,C,0.056406247,law
0.0,"The operator of a hot dog stand sent the following purchase order to a bakery: ""We are expecting an increase in business over the upcoming holidays. Please ship immediately 36 dozen 10-inch hot dog buns at your current list price of $6 per dozen. ""The day after receiving the purchase order, the bakery shipped 24 dozen 10-inch hot dog buns and 12 dozen 8-inch hot dog buns. The owner of the bakery had instructed his staff to include a message that the bakery did not have enough 10-inch hot dog buns to fill the order, so they were including the 8-inch hot dog buns as an accommodation. However, the shipping department forgot to include the message with the shipment. Which of the following is the most accurate statement regarding the operator's legal rights following receipt of the hot dog buns?",B,B,B,B,B,I,0.0582235064,law
1.0,"A homeowner contracted in writing with a kitchen contractor to renovate her kitchen for $25,000, ""subject to the homeowner's complete personal satisfaction."" The contractor replaced the cabinets, flooring, and countertops and then sought payment from the homeowner. The homeowner paid the contractor only $20,000, truthfully saying that she did not like the finish on the cabinets and was therefore not satisfied. If the contractor sues the homeowner for the balance of the contract price, will the contractor be likely to prevail?",G,G,G,G,G,G,0.0492945932,law
0.0,"A landlord owns a three-story building. The landlord leased the building and the surrounding property to a tenant for a term of six years, commencing on December 1, 2003 and terminating on November 30, 2009. On April 15, 2004, a neighbor, who owned an adjoining parcel of land, was burning leaves and underbrush on his land. There was a high wind blowing in the direction of the land that the landlord leased to the tenant, and the wind carried the burning leaves onto the tenant's property. The building caught fire and caused $150,000 in fire damages. Because of the fire, the tenant has not occupied the leased premises since the date of the fire because the building was rendered uninhabitable. This state is a common law jurisdiction. In addition, the controlling Statute of Limitations for initiating an action for damages due to negligence is five years from the time the cause of damage occurs. On May 1, 2004, the landlord brings suit against the tenant asserting breach of contract for failing to pay the rent. Judgment should be for",A,A,A,A,A,H,0.059190065,law
1.0,"As part of an externship program conducted by his law school, a law student went to work for a lawyer as a clerk. After six months, the lawyer was very impressed with the law student's work. He called the law student into his office and told him, ""I know you were only to work for me for six months in exchange for credit in your law school extemship program. However, I'd like you to stay on as a clerk. I'll pay you $25 an hour for any work you do for me between now and the bar exam. In addition, if you put in a minimum of 10 hours per week during that time, I promise to hire you full-time as an associate when you pass the bar exam. "" The attorney then reduced this agreement to writing, which both he and the law student signed. The law student continued to work for the lawyer throughout the rest of his law school career and while he was studying for the bar exam. During that time, the law student always worked a minimum of 10 hours per week. While the law student was awaiting the results of the bar exam, his uncle passed away and left him a large apartment building. The law student decided he did not want to practice law but wanted to spend all of his time managing the apartment building. He told his roommate, a fellow law student who was awaiting his bar results, about his plans and told the roommate he would assign to the roommate the right to be hired by the lawyer as an associate, in exchange for $100. The roommate paid the $100 to the law student, who then executed a written assignment of the right to be hired by the lawyer as an associate. The roommate passed the bar exam, but the lawyer refused to hire him as an associate. Which of the following is the most accurate statement regarding the legal effect of this assignment?",B,B,B,B,B,B,0.072463215,law
1.0,"While on vacation, two friends went scuba diving in the ocean. Each of them was equipped with a spear gun, which they planned to use to kill tuna. As they were swimming, both men saw what appeared to be a large fin entangled in a nearby coral reef. Simultaneously, they shot their spear guns at the projecting wing-like figure. Unbeknownst to either of the friends, it was not a fish but rather another scuba diver. The victim was struck and slightly wounded by one of the spears. The victim asserts a claim for damages against the two friends. At trial, the judge should instruct the jury to rule",A,A,A,A,A,A,0.0506053702,law
0.0,"An on-duty Police Officer hears breaking glass and a blaring alarm, and sees Stan run out of a darkened liquor store at 3 a.m. Stan runs around the corner, out of Officer's view, and hops into a car. Officer sees Stan drive away and pursues, lights flashing. Stan pulls over and Officer arrests him. Officer sees nothing in the passenger compartment, but pops the trunk and finds cash and a baseball bat. Stan's motion to suppress the cash and baseball bat as evidence will likely be",I,I,I,I,I,F,0.0500474928,law
0.0,"After the murder of his brother, a man published the following notice in the local newspaper:""REWARDAny person who supplies information leading to the arrest and conviction of the murderer of my brother will be paid $10,000. ""An amateur detective, without knowledge of the reward notice, began investigating the matter as a result of his own curiosity kindled by the sensationalism surrounding the brother's murder. One week later, the detective secured information that led to the arrest and later conviction of the murderer. During the murder trial, the detective found out about the reward and demanded the $10,000 from the man. In an action by the detective to recover the $10,000 reward, he will",A,A,A,A,A,C,0.0487519312,law
0.0,"A father lived with his son, who was an alcoholic. When drunk, the son often became violent and physically abused his father. As a result, the father always lived in fear. One night, the father heard his son on the front stoop making loud obscene remarks. The father was certain that his son was drunk and was terrified that he would be physically beaten again. In his fear, he bolted the front door and took out a revolver. When the son discovered that the door was bolted, he kicked it down. As the son burst through the front door, his father shot him four times in the chest, killing him. In fact, the son was not under the influence of alcohol or any drug and did not intend to harm his father. At trial, the father presented the above facts and asked the judge to instruct the jury on self-defense. How should the judge instruct the jury with respect to self-defense?",B,A,B,B,A,C,0.0511800174,law
1.0,"A husband and a wife are filing for divorce. At issue is the market value of the house they own. During the divorce proceedings, the husband's lawyer calls a neighbor to testify that the market value of the home exceeds $100,000. She states that her testimony is based on an estimate contained in an appraisal report that she saw. The appraisal had been prepared at the husband's request by a well-known real estate company in the area. Upon objection by the wife's attorney, the neighbor's testimony will be held",C,C,C,C,C,C,0.045629518599999995,law
0.0,"Two years ago, a developer conveyed title to a lot to a woman by warranty deed. The woman purchased an owner's policy of title insurance before the an owner's policy of title insurance before the closing. Because of an error by the title insurance company, the title commitment and title policy failed to list a county tax lien encumbering the lot as an exception to coverage. Last year, the woman conveyed the lot for a bargain price by a quitclaim deed to a friend, who paid cash, did not conduct a title search, and did not purchase title insurance. Subsequently, the county began proceedings to foreclose the tax lien, and the friend filed a claim with the woman's title insurance company, demanding that the company reimburse her for the tax lien amount. Is the title insurance company obligated to pay the friend's claim?",D,D,D,D,D,G,0.05140220179999999,law
0.0,"A defendant is on trial for kidnapping. The victim has testified that one of the kidnappers referred to the other as ""Speed."" The prosecutor calls a jail employee to testify that, while the defendant was in jail awaiting trial, other inmates addressed the defendant as ""Speed."" Is the jail employee's testimony admissible?",F,F,F,F,F,J,0.0441246764,law
0.0,"An investor owned a four-story office building located in downtown. The building was old and badly in need of renovation. To finance the improvements, the investor borrowed $125,000 from his friend. As consideration for the loan, the investor executed a promissory note for $125,000 payable to the friend in one year and secured by a mortgage on the building. The mortgage was dated January 1, and was recorded January 2. Thereafter, on February 1, the investor executed a deed absolute on the building and named the friend as grantee. This deed, although absolute in form, was intended only as additional security for the payment of the debt. In order to make judicial foreclosure unnecessary and to eliminate the right to redeem, the investor then delivered the deed to his nephew in escrow with instructions to deliver the deed to the friend if the investor failed to pay his promissory note at maturity. On January 1 of the following year, the investor failed to pay the note when it came due. Thereupon, the nephew, in accordance with the escrow instructions, delivered the investor's deed on the office building to the friend, which the friend promptly and properly recorded. Two weeks later, the investor tendered the $125,000 indebtedness to the friend. When the friend refused to accept it, the investor brought an appropriate action to set aside and cancel the deed absolute and to permit the redemption of the building from the friend. Conversely, the friend counterclaimed to quiet title and argued that the deed absolute was intended as an outright conveyance upon default. The court should enter a judgment that will grant the relief sought by",A,A,B,A,A,E,0.0594350564,law
0.0,"A defendant was arrested and prosecuted for the crime of false pretenses. At trial, the defendant testified that she prophesied the victim's imminent death. The defendant admitted that she told the victim she could save him if he brought a large sum of money wrapped in a handkerchief to a ritual. After the ritual, the defendant returned the handkerchief to the victim filled with waste paper rather than the money. After the defendant was convicted of false pretenses, she moved for a new trial and offered the affidavits of several jurors who sat on the case. An affidavit containing which of the following facts will most likely furnish the defendant's best basis for securing a new trial?",C,B,B,B,C,I,0.050068583,law
0.0,"A man owned a piece of land with a run-down log cabin on it. He lost interest in it, letting tax bills pile up and failing to maintain it. In 1990, a homeless couple occupied the crumbling cabin. They restored it, fenced the perimeter, and maintained the grounds. They started paying the taxes, despite knowing there was an absentee owner. In 2000, the owner appeared and demanded that they pay rent. They agreed but stopped the payments two years later after consulting an attorney. The required statutory period in the state is 20 years. In 2011 the owner filed an ejectment action, asserting his ownership rights. Leaving aside any other theories or equities, can the couple prevail on a theory of adverse possession?",A,A,A,A,A,I,0.050200507000000005,law
0.0,"On January 1, a seller entered into an agreement of sale to convey his farm to a buyer. According to the contract, settlement (or closing) was to take place on March 1 of the same year. On January 20, a barn on the property was destroyed by fire. When the buyer was notified of the loss the following day, he contacted the seller and told him that the deal was off because of the fire. As a result, the buyer filed suit against the seller on January 25 for a refund of his down payment of $5,000. In his suit, the buyer will be unsuccessful and will be obliged to complete the contract if the court determines that on January 20",B,B,B,B,B,A,0.04590313259999999,law
0.0,"Under the authority of a federal voting rights statute, some states drew congressional districts in a manner calculated to increase the likelihood that members of historically disadvantaged minority racial groups would be elected. The U.S. Supreme Court declared these districts to be unconstitutional, as improper racial gerrymanders. In response to this ruling, Congress passed a new statute that explicitly denies the Supreme Court appellate jurisdiction over all future cases challenging the constitutionality of action taken under the authority of the federal voting rights statute. Which of the following is the most persuasive argument for the constitutionality of the new statute restricting the Supreme Court's appellate jurisdiction?",A,A,A,A,A,B,0.05634195439999999,law
0.0,"A football team entered into a 10-year lease with a city for use of the city's athletic stadium. Five years into the lease, the team threatened to leave the stadium and move to another city. The city sued the team in federal court, seeking a permanent injunction to prevent the team from breaching its lease and leaving. In its answer, the team included a counterclaim seeking $10 million in damages for losses caused by the city's alleged failure to properly maintain the stadium, as the lease required. The team demanded a jury trial on the counterclaim. The city moved to try its claim for a permanent injunction before the trial on the team's counterclaim. The team objected and moved that the jury trial of its counterclaim be held before the trial of the city's injunction claim. How should the court rule on the parties' motions?",A,A,A,A,A,G,0.058672260399999995,law
0.0,"A man brought a federal diversity action against his insurance company, alleging that the company had breached its duty under his insurance policy by refusing to pay for his medical expenses resulting from a mountain-biking accident. At the jury trial, the man presented evidence that he had paid all premiums on the insurance policy and that the policy cov-ered personal-injury-related medical expenses arising from accidents. After he rested his case, the company presented evidence that a provision of the policy excluded payment for injury-related expenses resulting from an insured's Òunduly riskyÓ behavior. The company also presented a witness who testified that the accident had occurred in an area where posted signs warned bikers not to enter. The man did not cross-examine the witness. After resting its case, the company moved for judgment as a matter of law. Should the court grant the motion?",F,G,F,F,F,I,0.0555875052,law
1.0,The defendant has been charged with murder in the killing of his wife. The defense attorney is preparing a defense to show facts sufficient to support a verdict of voluntary manslaughter. Counsel has to prove all of the necessary elements during trial in order to support a voluntary manslaughter charge to the jury. Which of the following would not be proper proof to establish a voluntary manslaughter charge to the jury?,F,F,F,F,F,F,0.0431044954,law
0.0,"Two cars were driving within the legal speed limit as they approached an intersection. There are no traffic lights, stop signs, or warnings posted at this intersection. Both vehicles entered the intersection simultaneously and collided. In the accident, one of the drivers suffered a broken pelvis and internal injuries. Although the other driver's truck was slightly damaged, he did not suffer any physical injuries. Thereafter, the injured driver sued the city for negligence, claiming that the city failed to provide adequate warning at the intersection, which she contended was particularly dangerous and heavily traveled. At trial, the city attorney offers evidence that the intersection has been the same for 14 years, and no other accidents have occurred during that time. Upon objection by the injured driver's attorney, this evidence should be",A,A,A,A,A,B,0.050567836199999994,law
0.8,"Section 2022(a) of a state's medical licensing code provides:""For the purposes of this statute, only those persons who have graduated from an optometry school located in the state and accredited by the board of optometrists shall be licensed to conduct the practice of optometry within the state. ""A doctor graduated from a school of optometry located in a neighboring state. The following month, the doctor was granted a license to practice optometry in that neighboring state by its board of optometrists. For approximately one year, the doctor was engaged in the practice of optometry in the neighboring state. Subsequently, the doctor decided to relocate his practice to the state for which Section 2022(a) applies. The doctor re-domiciled in the state, where he opened a new office for the practice of optometry. When he initially opened his office, the doctor was unaware of the state's licensing provision for optometrists. Since the doctor was a licensed optometrist for 10 years, he assumed that he could practice optometry in the state by reciprocity. The doctor received notification from the state's board of optometrists that he was illegally practicing optometry and that he must immediately cease and desist from such practice. If the doctor challenges the constitutionality of Section 2022(a) of the medical licensing statute as violating the Commerce Clause, which of the following, if factually true, is the WEAKEST defense that the state could offer?",D,D,D,I,D,D,0.0592351762,law
1.0,"Defendant was waiting in line for post-Thanksgiving day sales. The door opened at 6 a.m. and hundreds of people rushed the entrance for a chance at a hugely discounted holiday gift. When defendant saw that there was a signed copy of a book written by his mother's favorite author, he jumped towards it, only to be blocked by a little old lady with a baseball bat. She was using the bat as a blocking tool, but he was determined to get the book, so he deliberately stuck his leg out in front of her and tripped her. She fell hard and in the process ended up with a blood clot in her leg, which traveled to her heart over a period of weeks, and ultimately caused her death. What crime can the defendant likely be convicted of?",D,D,D,D,D,D,0.0436720896,law
